,movie_id,genres_id
4443,tt0047522,10749
4444,tt0048424,80
4445,tt0048424,18
4446,tt0048424,53
4447,tt0049730,37
4448,tt0060464,878
4449,tt0060464,28
4450,tt0060464,14
4451,tt0064665,18
4452,tt0071519,27
4453,tt0071519,878
4454,tt0087289,35
4455,tt0087289,27
4456,tt0116356,14
4457,tt0073440,18
4458,tt0073440,10402
4459,tt0073440,35
4460,tt0067321,27
4461,tt0067321,878
4462,tt0058073,27
4463,tt0058073,878
4464,tt0067017,27
4465,tt0067017,878
4466,tt0050894,27
4467,tt0050894,878
4468,tt0217505,18
4469,tt0217505,36
4470,tt0217505,80
4471,tt0280486,28
4472,tt0280486,12
4473,tt0280486,35
4474,tt0280486,53
4475,tt0069762,80
4476,tt0249380,80
4477,tt0249380,18
4478,tt0249380,10749
4479,tt0249380,53
4480,tt0183717,35
4481,tt0183717,27
4482,tt0183717,10402
4483,tt0065851,27
4484,tt0065851,878
4485,tt0060440,28
4486,tt0060440,27
4487,tt0060440,878
4488,tt0063303,28
4489,tt0063303,35
4490,tt0063303,80
4491,tt0060558,80
4492,tt0060558,27
4493,tt0060558,878
4494,tt0060558,37
4495,tt0095173,35
4496,tt0164192,35
4497,tt0164192,27
4498,tt0069851,27
4499,tt0059205,27
4500,tt0059205,878
4501,tt0069795,878
4502,tt0069795,28
4503,tt0069795,27
4504,tt0068559,27
4505,tt0051630,27
4506,tt0051630,878
4507,tt0082410,27
4508,tt0082410,878
4509,tt0059199,27
4510,tt0059199,878
4511,tt0389778,18
4512,tt0034492,16
4513,tt0034492,18
4514,tt0034492,10751
4515,tt0219965,35
4516,tt0219965,80
4517,tt0263101,53
4518,tt0263101,28
4519,tt0263101,80
4520,tt0263101,18
4521,tt0072684,18
4522,tt0072684,10749
4523,tt0072684,10752
4524,tt0266308,18
4525,tt0266308,53
4526,tt0266308,28
4527,tt0338763,28
4528,tt0338763,53
4529,tt0211941,18
4530,tt0115641,16
4531,tt0115641,35
4532,tt0065660,27
4533,tt0092172,28
4534,tt0092172,27
4535,tt0092172,878
4536,tt0076881,27
4537,tt0076881,878
4538,tt0067707,27
4539,tt0067707,878
4540,tt0451060,27
4541,tt0451060,878
4542,tt0050531,27
4543,tt0050531,878
4544,tt0102545,27
4545,tt0062159,27
4546,tt0062159,878
4547,tt0258123,27
4548,tt0258123,28
4549,tt0064687,27
4550,tt0064687,878
4551,tt0113105,35
4552,tt0113105,27
4553,tt0433383,18
4554,tt0433383,36
4555,tt0071518,27
4556,tt0071518,878
4557,tt0037913,80
4558,tt0037913,18
4559,tt0174658,27
4560,tt0424539,35
4561,tt0424539,18
4562,tt0775417,18
4563,tt0067010,18
4564,tt0067010,53
4565,tt0066889,18
4566,tt0066889,53
4567,tt0066519,27
4568,tt0105245,27
4569,tt0081182,18
4570,tt0081182,878
4571,tt0065515,53
4572,tt0065516,18
4573,tt0064165,18
4574,tt0064165,10749
4575,tt0074840,18
4576,tt0074840,10749
4577,tt0075975,18
4578,tt0075975,10749
4579,tt0068441,10749
4580,tt0068441,18
4581,tt0068441,35
4582,tt0067409,80
4583,tt0067409,18
4584,tt0067409,10749
4585,tt0780571,18
4586,tt0780571,80
4587,tt0780571,9648
4588,tt0780571,53
4589,tt0041624,18
4590,tt0061648,18
4591,tt0061648,10749
4592,tt0040794,12
4593,tt0301199,80
4594,tt0301199,18
4595,tt0301199,53
4596,tt0054641,12
4597,tt0054641,14
4598,tt0023002,14
4599,tt0023002,878
4600,tt0070826,18
4601,tt0070826,36
4602,tt0073155,18
4603,tt0073155,10749
4604,tt0072320,27
4605,tt0072320,35
4606,tt0072320,80
4607,tt0068883,18
4608,tt0068883,36
4609,tt0073169,53
4610,tt0073169,80
4611,tt0073864,18
4612,tt0073864,36
4613,tt0059162,80
4614,tt0059162,53
4615,tt0059825,53
4616,tt0059825,10752
4617,tt0062741,12
4618,tt0062741,80
4619,tt0062741,27
4620,tt0062741,878
4621,tt0062741,53
4622,tt0023194,12
4623,tt0023194,27
4624,tt0023194,878
4625,tt0064338,80
4626,tt0064338,12
4627,tt0064338,27
4628,tt0064338,53
4629,tt0080731,35
4630,tt0080731,27
4631,tt0411061,80
4632,tt0411061,9648
4633,tt0411061,53
4634,tt0032420,14
4635,tt0032420,27
4636,tt0032420,878
4637,tt0032420,28
4638,tt0405296,16
4639,tt0405296,878
4640,tt0405296,53
4641,tt0406214,18
4642,tt0906734,53
4643,tt0906734,18
4644,tt0906734,27
4645,tt0114781,28
4646,tt0114781,53
4647,tt0126388,12
4648,tt0126388,18
4649,tt0126388,28
4650,tt0126388,36
4651,tt0126388,53
4652,tt0319531,18
4653,tt0319531,28
4654,tt0319531,53
4655,tt0319531,80
4656,tt0059015,18
4657,tt0059015,35
4658,tt0055391,80
4659,tt0055391,27
4660,tt0055391,53
4661,tt0057073,35
4662,tt0057073,18
4663,tt0096463,35
4664,tt0096463,10749
4665,tt0083967,18
4666,tt0377800,18
4667,tt0246659,35
4668,tt0246659,14
4669,tt0025878,35
4670,tt0025878,80
4671,tt0025878,9648
4672,tt0141926,28
4673,tt0141926,18
4674,tt0141926,53
4675,tt0141926,10752
4676,tt0080716,18
4677,tt0080716,10402
4678,tt0472094,18
4679,tt0412888,18
4680,tt0075740,28
4681,tt0075740,53
4682,tt0075740,80
4683,tt0459880,18
4684,tt0459880,10749
4685,tt0095801,35
4686,tt0095801,18
4687,tt0123956,18
4688,tt0123956,53
4689,tt0063638,18
4690,tt0063638,37
4691,tt0062185,53
4692,tt0062185,10749
4693,tt0062185,18
4694,tt0179435,18
4695,tt0179435,53
4696,tt0457655,18
4697,tt0073335,18
4698,tt0073335,10749
4699,tt0055118,80
4700,tt0055118,18
4701,tt0172493,18
4702,tt0131510,27
4703,tt0898323,35
4704,tt0898323,18
4705,tt0762107,35
4706,tt0762107,10749
4707,tt0373788,80
4708,tt0373788,18
4709,tt0019509,18
4710,tt0116191,35
4711,tt0116191,18
4712,tt0116191,10749
4713,tt0022827,35
4714,tt0022827,80
4715,tt0022827,27
4716,tt0022827,9648
4717,tt0022827,878
4718,tt0022827,53
4719,tt0031851,27
4720,tt0031851,9648
4721,tt0031851,878
4722,tt0031851,53
4723,tt0034570,18
4724,tt0034570,53
4725,tt0034570,35
4726,tt0034570,80
4727,tt0251447,18
4728,tt0251447,53
4729,tt0824747,80
4730,tt0824747,18
4731,tt0824747,9648
4732,tt0068458,27
4733,tt0054086,35
4734,tt0054086,10749
4735,tt0110907,18
4736,tt0110907,35
4737,tt0115725,14
4738,tt0115725,35
4739,tt0115725,10751
4740,tt0165445,18
4741,tt0036962,14
4742,tt0036962,35
4743,tt0036962,878
4744,tt0060782,12
4745,tt0060782,14
4746,tt0032871,14
4747,tt0032871,27
4748,tt0032871,28
4749,tt0032871,12
4750,tt0032871,878
4751,tt0032412,12
4752,tt0032412,27
4753,tt0032412,878
4754,tt0481369,53
4755,tt0481369,18
4756,tt0481369,9648
4757,tt0117438,28
4758,tt0117438,53
4759,tt0028358,18
4760,tt0028358,878
4761,tt0119345,27
4762,tt0119345,53
4763,tt0119345,9648
4764,tt0029162,12
4765,tt0029162,14
4766,tt0029162,18
4767,tt0029162,9648
4768,tt0130018,27
4769,tt0130018,9648
4770,tt0130018,53
4771,tt0779982,27
4772,tt0779982,35
4773,tt0080745,878
4774,tt0429153,18
4775,tt0027623,28
4776,tt0027623,878
4777,tt0335119,18
4778,tt0335119,10749
4779,tt0481141,35
4780,tt0481141,10749
4781,tt0481141,18
4782,tt0246772,10749
4783,tt0246772,18
4784,tt0246772,35
4785,tt0059903,35
4786,tt0059903,10749
4787,tt0120577,18
4788,tt0120577,10402
4789,tt0418689,10752
4790,tt0418689,18
4791,tt0418689,36
4792,tt0057687,37
4793,tt0057687,12
4794,tt0058751,37
4795,tt0058751,12
4796,tt0068595,35
4797,tt0068595,878
4798,tt0097365,35
4799,tt0097365,878
4800,tt0060956,28
4801,tt0060956,12
4802,tt0068203,37
4803,tt0068203,35
4804,tt0067696,9648
4805,tt0067696,53
4806,tt0134821,28
4807,tt0134821,80
4808,tt0134821,53
4809,tt0177858,12
4810,tt0177858,35
4811,tt0177858,10749
4812,tt0058430,27
4813,tt0058430,18
4814,tt0056049,18
4815,tt0040525,80
4816,tt0040525,18
4817,tt0040525,9648
4818,tt0040525,53
4819,tt0038559,18
4820,tt0038559,10749
4821,tt0038559,53
4822,tt0050613,18
4823,tt0050613,36
4824,tt0058888,18
4825,tt0044741,18
4826,tt0101912,18
4827,tt0101912,10749
4828,tt0101912,35
4829,tt0077278,878
4830,tt0077278,10770
4831,tt0075792,878
4832,tt0475278,18
4833,tt0452971,18
4834,tt0074084,18
4835,tt0074084,36
4836,tt0074084,10749
4837,tt0386342,18
4838,tt0386342,10752
4839,tt0469623,18
4840,tt0368794,18
4841,tt0368794,10402
4842,tt0029927,35
4843,tt0031106,35
4844,tt0031108,35
4845,tt0031108,12
4846,tt0031107,35
4847,tt0121164,10749
4848,tt0121164,14
4849,tt0121164,16
4850,tt0092068,80
4851,tt0092068,18
4852,tt0092068,35
4853,tt0075364,18
4854,tt0032261,35
4855,tt0032263,35
4856,tt0032262,35
4857,tt0033404,35
4858,tt0034526,35
4859,tt0033403,35
4860,tt0034525,35
4861,tt0034527,35
4862,tt0035895,35
4863,tt0036049,35
4864,tt1104712,35
4865,tt0037866,35
4866,tt0818108,35
4867,tt0038367,35
4868,tt0038368,35
4869,tt0038691,35
4870,tt0039200,35
4871,tt0039201,35
4872,tt0039202,35
4873,tt0039203,35
4874,tt0040173,35
4875,tt0040174,35
4876,tt0090887,28
4877,tt0090887,35
4878,tt0090887,27
4879,tt0090887,878
4880,tt0090887,53
4881,tt0207201,35
4882,tt0207201,10749
4883,tt1071785,80
4884,tt1071785,18
4885,tt0308071,18
4886,tt0816626,18
4887,tt0816626,10749
4888,tt0041188,35
4889,tt0041189,35
4890,tt0042243,35
4891,tt0042263,35
4892,tt0372588,12
4893,tt0372588,28
4894,tt0372588,35
4895,tt0094721,14
4896,tt0094721,35
4897,tt0247199,18
4898,tt0082749,53
4899,tt0054632,18
4900,tt0054632,10749
4901,tt0057426,80
4902,tt0057426,18
4903,tt0057426,9648
4904,tt0057426,53
4905,tt0072353,35
4906,tt0072353,18
4907,tt0102492,35
4908,tt0102492,18
4909,tt0058203,28
4910,tt0058203,12
4911,tt0058203,35
4912,tt0093412,35
4913,tt0093412,18
4914,tt0093412,10749
4915,tt0093412,53
4916,tt0093412,9648
4917,tt0077615,18
4918,tt0077615,80
4919,tt0378715,18
4920,tt0084946,18
4921,tt0070090,35
4922,tt0106387,35
4923,tt0106387,18
4924,tt0096933,28
4925,tt0096933,53
4926,tt0096933,80
4927,tt0196381,10752
4928,tt0196381,18
4929,tt0280491,28
4930,tt0280491,12
4931,tt0280491,18
4932,tt0280491,36
4933,tt0293662,28
4934,tt0293662,80
4935,tt0293662,53
4936,tt0022700,18
4937,tt0023817,80
4938,tt0023817,18
4939,tt0221027,80
4940,tt0221027,18
4941,tt0481976,53
4942,tt0465602,28
4943,tt0465602,53
4944,tt0465602,35
4945,tt0465602,80
4946,tt0071974,35
4947,tt0071974,18
4948,tt0257044,80
4949,tt0257044,18
4950,tt0257044,53
4951,tt0959337,18
4952,tt0959337,10749
4953,tt0055548,12
4954,tt0055548,10749
4955,tt0138874,18
4956,tt0071978,10749
4957,tt0071978,18
4958,tt0067118,18
4959,tt0067118,10749
4960,tt0806088,35
4961,tt0806088,18
4962,tt0806088,10749
4963,tt0075946,53
4964,tt0075946,18
4965,tt0075946,9648
4966,tt0075946,10749
4967,tt0401997,18
4968,tt0401997,53
4969,tt0401997,80
4970,tt0401997,36
4971,tt0399095,53
4972,tt0486636,35
4973,tt0486636,18
4974,tt0041931,18
4975,tt0038109,9648
4976,tt0038109,53
4977,tt0038109,10749
4978,tt0042004,80
4979,tt0042004,18
4980,tt0042004,36
4981,tt0042004,10749
4982,tt0071877,18
4983,tt0071877,53
4984,tt0071877,9648
4985,tt0090206,35
4986,tt0072770,35
4987,tt0059874,18
4988,tt0061955,80
4989,tt0061955,18
4990,tt0061955,9648
4991,tt0077413,9648
4992,tt0083908,53
4993,tt0083908,80
4994,tt0083908,9648
4995,tt0083908,18
4996,tt0059872,35
4997,tt0059872,10749
4998,tt0056165,18
4999,tt0056165,80
5000,tt0079152,28
5001,tt0079152,36
5002,tt0083789,18
5003,tt0083789,36
5004,tt0095675,35
5005,tt0095675,18
5006,tt1024733,18
5007,tt1024733,35
5008,tt0105048,35
5009,tt1031932,18
5010,tt0084158,80
5011,tt0084158,18
5012,tt0098238,18
5013,tt0098238,10752
5014,tt0098238,36
5015,tt0098238,53
5016,tt0117571,80
5017,tt0117571,27
5018,tt0117571,9648
5019,tt0120082,27
5020,tt0120082,9648
5021,tt0134084,27
5022,tt0134084,9648
5023,tt0064169,80
5024,tt0329099,35
5025,tt0329099,27
5026,tt0290329,35
5027,tt0290329,18
5028,tt0290329,27
5029,tt0290329,53
5030,tt0138078,35
5031,tt0138078,27
5032,tt0138078,53
5033,tt0975676,18
5034,tt0219854,14
5035,tt0219854,35
5036,tt0219854,10751
5037,tt0175142,35
5038,tt0257106,35
5039,tt0808425,35
5040,tt0420332,18
5041,tt0420332,10749
5042,tt0346723,35
5043,tt0346723,18
5044,tt0346723,10749
5045,tt0378072,10751
5046,tt0378072,18
5047,tt0378072,35
5048,tt0378072,10749
5049,tt0347304,35
5050,tt0347304,18
5051,tt0306047,35
5052,tt0362120,35
5053,tt0795461,35
5054,tt0066318,53
5055,tt0078122,10749
5056,tt0078122,35
5057,tt0078122,18
5058,tt0079251,35
5059,tt0079251,80
5060,tt0084843,18
5061,tt0084843,10749
5062,tt0096386,35
5063,tt0102367,35
5064,tt0087284,10752
5065,tt0087284,18
5066,tt0087284,36
5067,tt0067397,12
5068,tt0067397,35
5069,tt0067397,36
5070,tt0094669,53
5071,tt0094669,80
5072,tt0094669,9648
5073,tt0094669,18
5074,tt0155157,35
5075,tt0772193,12
5076,tt0117143,35
5077,tt0117143,18
5078,tt0074686,18
5079,tt0074686,10749
5080,tt0082379,27
5081,tt0082379,53
5082,tt0365653,27
5083,tt0365653,878
5084,tt0365653,53
5085,tt0199683,35
5086,tt0199683,18
5087,tt0199683,10751
5088,tt0092944,28
5089,tt0092944,35
5090,tt0092944,80
5091,tt0097883,9648
5092,tt0097883,878
5093,tt0050997,18
5094,tt0050997,36
5095,tt0113083,18
5096,tt0113083,10749
5097,tt0059050,80
5098,tt0322545,35
5099,tt0322545,18
5100,tt0160127,28
5101,tt0160127,12
5102,tt0160127,35
5103,tt0160127,80
5104,tt0160127,53
5105,tt0125211,35
5106,tt0100557,35
5107,tt0100557,18
5108,tt0949423,18
5109,tt0783233,18
5110,tt0783233,10749
5111,tt0414387,18
5112,tt0414387,10749
5113,tt0431197,53
5114,tt0431197,28
5115,tt0431197,18
5116,tt0445935,80
5117,tt0445935,18
5118,tt0445935,9648
5119,tt0445935,53
5120,tt0478813,80
5121,tt0478813,18
5122,tt0478813,53
5123,tt0093582,35
5124,tt0093582,27
5125,tt0093582,878
5126,tt0080415,18
5127,tt0080415,35
5128,tt0064775,35
5129,tt0061647,12
5130,tt0061647,10752
5131,tt0061647,28
5132,tt0109526,35
5133,tt0355683,18
5134,tt0355683,80
5135,tt0369735,10749
5136,tt0369735,35
5137,tt0358135,18
5138,tt0358135,10749
5139,tt0358135,35
5140,tt0051963,18
5141,tt0051963,35
5142,tt0051963,80
5143,tt0051963,10402
5144,tt0066789,80
5145,tt0066789,18
5146,tt0067941,80
5147,tt0067941,18
5148,tt0067941,9648
5149,tt0051695,35
5150,tt0074290,35
5151,tt0498525,16
5152,tt0498525,35
5153,tt0476603,9648
5154,tt0476603,12
5155,tt0476603,10751
5156,tt0062204,18
5157,tt0050709,18
5158,tt0050709,36
5159,tt0476964,80
5160,tt0476964,18
5161,tt0476964,53
5162,tt0119683,80
5163,tt0119683,18
5164,tt0119683,36
5165,tt0119683,10749
5166,tt0084340,18
5167,tt0084340,36
5168,tt0119173,28
5169,tt0119173,18
5170,tt0249371,36
5171,tt0249371,10402
5172,tt0249371,10749
5173,tt0249371,10752
5174,tt0249371,28
5175,tt0466713,35
5176,tt0086837,53
5177,tt0086837,878
5178,tt0424880,18
5179,tt0424880,10749
5180,tt0355295,12
5181,tt0355295,14
5182,tt0355295,28
5183,tt0355295,35
5184,tt0355295,53
5185,tt0069593,27
5186,tt0069593,53
5187,tt0043835,18
5188,tt0048680,10749
5189,tt0048680,18
5190,tt0048680,53
5191,tt0096453,27
5192,tt0044967,53
5193,tt0045162,12
5194,tt0045162,18
5195,tt0045162,10749
5196,tt0045162,10752
5197,tt0043459,10752
5198,tt0043459,28
5199,tt0043459,53
5200,tt0044552,28
5201,tt0329575,18
5202,tt0329575,36
5203,tt0044098,18
5204,tt0465624,14
5205,tt0465624,18
5206,tt0465624,28
5207,tt0465624,35
5208,tt0465624,80
5209,tt0465624,878
5210,tt1134629,35
5211,tt1134629,18
5212,tt1134629,10749
5213,tt0110322,12
5214,tt0110322,18
5215,tt0110322,10749
5216,tt0110322,10752
5217,tt0110322,37
5218,tt0118972,80
5219,tt0118972,53
5220,tt0118972,18
5221,tt0107211,10749
5222,tt0107211,18
5223,tt0091288,18
5224,tt0091288,35
5225,tt0091480,18
5226,tt0113149,35
5227,tt0113149,10749
5228,tt0084589,18
5229,tt0084589,36
5230,tt0077288,35
5231,tt0082269,28
5232,tt0082269,18
5233,tt0082269,53
5234,tt0097635,18
5235,tt0080761,27
5236,tt0078797,18
5237,tt0078797,14
5238,tt0078797,27
5239,tt0070040,18
5240,tt0070040,14
5241,tt0055601,18
5242,tt0057643,35
5243,tt0057643,18
5244,tt0081323,35
5245,tt0081820,35
5246,tt0081820,18
5247,tt0104545,35
5248,tt0104545,18
5249,tt0104545,10749
5250,tt0443680,28
5251,tt0443680,18
5252,tt0443680,37
5253,tt0389722,27
5254,tt0389722,53
5255,tt0891527,28
5256,tt0891527,12
5257,tt0891527,18
5258,tt0891527,36
5259,tt0778784,35
5260,tt0414055,18
5261,tt0414055,36
5262,tt0414055,10749
5263,tt0127536,18
5264,tt0127536,36
5265,tt0825244,35
5266,tt0825244,18
5267,tt0857265,18
5268,tt0857265,53
5269,tt0857265,9648
5270,tt0461770,35
5271,tt0461770,10751
5272,tt0461770,14
5273,tt0461770,10749
5274,tt0060600,80
5275,tt0059364,80
5276,tt0054761,36
5277,tt0060295,28
5278,tt0060076,80
5279,tt0063193,80
5280,tt0838221,12
5281,tt0838221,18
5282,tt0838221,35
5283,tt0021836,10751
5284,tt0021836,35
5285,tt0021836,80
5286,tt0058056,28
5287,tt0058056,12
5288,tt0058056,35
5289,tt0058056,80
5290,tt0085959,35
5291,tt0046954,10751
5292,tt0046954,35
5293,tt0046954,80
5294,tt0046954,12
5295,tt0258000,80
5296,tt0258000,18
5297,tt0258000,53
5298,tt0451094,18
5299,tt0451094,53
5300,tt0377471,35
5301,tt0377471,80
5302,tt0365376,18
5303,tt0365376,27
5304,tt0365376,9648
5305,tt0361862,53
5306,tt0361862,18
5307,tt0059686,80
5308,tt0446750,18
5309,tt0446750,36
5310,tt0041719,18
5311,tt0041719,14
5312,tt0041719,10749
5313,tt0091398,18
5314,tt0091398,35
5315,tt0073115,18
5316,tt1000774,35
5317,tt1000774,18
5318,tt1000774,10749
5319,tt0062024,80
5320,tt0465538,18
5321,tt0465538,53
5322,tt0066554,80
5323,tt0066554,18
5324,tt0066554,27
5325,tt0063704,80
5326,tt0062919,80
5327,tt0075407,18
5328,tt0075407,36
5329,tt0062979,18
5330,tt0068688,35
5331,tt0068688,18
5332,tt0073196,18
5333,tt0114388,18
5334,tt0114388,10749
5335,tt0100140,35
5336,tt0100140,18
5337,tt0100140,10749
5338,tt0808357,28
5339,tt0808357,18
5340,tt0808357,10749
5341,tt0808357,53
5342,tt0289889,35
5343,tt0289889,10749
5344,tt0068361,35
5345,tt0040497,35
5346,tt0913354,28
5347,tt0913354,80
5348,tt0913354,18
5349,tt0913354,53
5350,tt0913354,9648
5351,tt0350028,18
5352,tt0350028,35
5353,tt0350028,10749
5354,tt0111183,28
5355,tt0111183,18
5356,tt0111183,53
5357,tt0300902,28
5358,tt0286947,35
5359,tt0286947,80
5360,tt0164184,53
5361,tt0164184,28
5362,tt0164184,18
5363,tt0081047,35
5364,tt0772181,28
5365,tt0772181,14
5366,tt0772181,27
5367,tt0083891,18
5368,tt0083891,28
5369,tt0083891,53
5370,tt0465436,18
5371,tt0465436,10749
5372,tt0499166,18
5373,tt0425112,80
5374,tt0425112,28
5375,tt0425112,35
5376,tt0092641,28
5377,tt0092641,80
5378,tt0092641,18
5379,tt0092641,53
5380,tt0406816,18
5381,tt0406816,28
5382,tt0924134,35
5383,tt0924134,18
5384,tt0094407,35
5385,tt0183126,14
5386,tt1105288,18
5387,tt0382765,80
5388,tt0382765,18
5389,tt0382765,9648
5390,tt0382765,53
5391,tt0087669,35
5392,tt0340137,35
5393,tt0340137,18
5394,tt0340137,10749
5395,tt0100869,18
5396,tt0067773,53
5397,tt0069967,80
5398,tt0069967,18
5399,tt0072359,80
5400,tt0072359,18
5401,tt0069442,35
5402,tt0069442,80
5403,tt0069442,18
5404,tt0205250,35
5405,tt0205250,18
5406,tt0445922,18
5407,tt0445922,10749
5408,tt0445922,14
5409,tt0310775,28
5410,tt0310775,18
5411,tt0310775,53
5412,tt0102629,35
5413,tt0089329,35
5414,tt0052270,18
5415,tt0052270,36
5416,tt0052270,10749
5417,tt0068226,18
5418,tt0068226,36
5419,tt0068226,53
5420,tt0071385,35
5421,tt0071385,18
5422,tt0071385,10749
5423,tt0072665,35
5424,tt0072665,10402
5425,tt0072665,10749
5426,tt0074682,35
5427,tt0079428,9648
5428,tt0079428,53
5429,tt0079428,35
5430,tt0079428,10749
5431,tt0064458,35
5432,tt0060814,10752
5433,tt0060814,18
5434,tt0060814,36
5435,tt0048104,35
5436,tt0060675,18
5437,tt0060675,10749
5438,tt0055759,35
5439,tt0106452,27
5440,tt0106452,878
5441,tt0106452,53
5442,tt0405336,35
5443,tt0405336,878
5444,tt0405336,18
5445,tt0405336,9648
5446,tt0405336,53
5447,tt0058135,35
5448,tt0060450,35
5449,tt0063005,35
5450,tt0057469,12
5451,tt0053695,12
5452,tt0059328,80
5453,tt0059328,35
5454,tt0103190,18
5455,tt0074231,18
5456,tt0038631,18
5457,tt1034388,35
5458,tt1034388,18
5459,tt0067652,18
5460,tt0067667,18
5461,tt0067667,10402
5462,tt0067667,10752
5463,tt0068991,18
5464,tt0073858,18
5465,tt0073858,80
5466,tt0073142,35
5467,tt0452623,80
5468,tt0452623,18
5469,tt0452623,9648
5470,tt0060268,53
5471,tt0060268,35
5472,tt0060268,18
5473,tt0074991,18
5474,tt0074991,53
5475,tt0074991,9648
5476,tt0060481,18
5477,tt0060481,53
5478,tt0405393,35
5479,tt0405393,18
5480,tt0795493,80
5481,tt0795493,18
5482,tt0073626,28
5483,tt0073626,80
5484,tt0073626,53
5485,tt0065777,18
5486,tt0065777,10752
5487,tt0071890,53
5488,tt0070139,80
5489,tt0070139,18
5490,tt0069419,53
5491,tt0069419,80
5492,tt0063152,18
5493,tt0063152,878
5494,tt0163187,35
5495,tt0163187,10749
5496,tt0048642,12
5497,tt0048642,14
5498,tt0056923,35
5499,tt0056923,9648
5500,tt0056923,10749
5501,tt0056923,53
5502,tt0048130,35
5503,tt0048130,18
5504,tt0094395,35
5505,tt0094395,10749
5506,tt0096514,10749
5507,tt0096514,35
5508,tt0096514,878
5509,tt0165798,80
5510,tt0165798,18
5511,tt0053108,10752
5512,tt0048260,12
5513,tt0048260,14
5514,tt0048260,10749
5515,tt0104265,18
5516,tt0104265,53
5517,tt0104265,10749
5518,tt0119395,28
5519,tt0119395,53
5520,tt0119395,12
5521,tt0119395,80
5522,tt0048140,35
5523,tt0048140,80
5524,tt0048140,10402
5525,tt0048140,10749
5526,tt0366900,9648
5527,tt0366900,53
5528,tt0366900,18
5529,tt0122732,35
5530,tt0057936,35
5531,tt0375912,18
5532,tt0375912,53
5533,tt0375912,80
5534,tt0061495,18
5535,tt0061495,35
5536,tt0061495,10749
5537,tt0443570,18
5538,tt0443570,10749
5539,tt0088038,10749
5540,tt0088038,18
5541,tt0088038,10752
5542,tt0088038,36
5543,tt0062639,80
5544,tt0062639,28
5545,tt0062639,12
5546,tt0062639,53
5547,tt0427392,878
5548,tt0427392,53
5549,tt0059219,36
5550,tt0061075,80
5551,tt0061075,9648
5552,tt0061075,53
5553,tt0803047,35
5554,tt0803047,18
5555,tt0059403,18
5556,tt0065501,28
5557,tt0065501,18
5558,tt0065501,80
5559,tt0065501,53
5560,tt0072263,80
5561,tt0072263,18
5562,tt0072263,9648
5563,tt0092879,80
5564,tt0092879,9648
5565,tt0037515,80
5566,tt0037515,18
5567,tt0037515,9648
5568,tt0499262,18
5569,tt0061405,53
5570,tt0838233,10749
5571,tt0838233,18
5572,tt0059905,35
5573,tt0059905,28
5574,tt0059905,53
5575,tt0396746,35
5576,tt0396746,18
5577,tt0089832,9648
5578,tt0089832,80
5579,tt0089832,10749
5580,tt0089832,35
5581,tt0949436,18
5582,tt0070325,80
5583,tt0070325,18
5584,tt0069947,28
5585,tt0069947,53
5586,tt0066053,53
5587,tt0066053,18
5588,tt0279331,80
5589,tt0270288,35
5590,tt0270288,80
5591,tt0270288,18
5592,tt0270288,10749
5593,tt0270288,53
5594,tt0425600,18
5595,tt0107057,18
5596,tt0107057,53
5597,tt0107057,9648
5598,tt0072730,18
5599,tt0072730,878
5600,tt0072730,35
5601,tt0093044,28
5602,tt0093044,53
5603,tt0497467,18
5604,tt0421715,18
5605,tt0421715,14
5606,tt0421715,10749
5607,tt0070948,14
5608,tt0070948,28
5609,tt0070948,53
5610,tt0070948,878
5611,tt0097166,28
5612,tt0097166,18
5613,tt0097166,53
5614,tt0097166,80
5615,tt0051501,80
5616,tt0051501,53
5617,tt0138414,35
5618,tt0138414,18
5619,tt0138414,10749
5620,tt0053454,18
5621,tt0053454,878
5622,tt0061747,37
5623,tt0064448,18
5624,tt0064448,53
5625,tt0063256,80
5626,tt0063256,18
5627,tt0063256,53
5628,tt0061736,35
5629,tt0061736,10749
5630,tt0051436,12
5631,tt0051436,18
5632,tt0051436,10752
5633,tt0051436,36
5634,tt0062975,37
5635,tt0347149,14
5636,tt0347149,16
5637,tt0347149,12
5638,tt0049431,28
5639,tt0049431,37
5640,tt0058571,35
5641,tt0058571,10749
5642,tt0060754,12
5643,tt0060754,37
5644,tt0379865,35
5645,tt0379865,10749
5646,tt0379865,18
5647,tt0887883,35
5648,tt0887883,18
5649,tt0050682,18
5650,tt0064816,80
5651,tt0064816,18
5652,tt0075370,18
5653,tt0078978,18
5654,tt0062373,37
5655,tt0147800,35
5656,tt0147800,10749
5657,tt0147800,18
5658,tt0053172,35
5659,tt0053172,10749
5660,tt0799934,18
5661,tt0799934,35
5662,tt0109676,28
5663,tt0051964,18
5664,tt0051477,18
5665,tt0051477,36
5666,tt0051477,10749
5667,tt0146984,18
5668,tt0146984,14
5669,tt0963178,28
5670,tt0963178,53
5671,tt0963178,18
5672,tt0963178,80
5673,tt0383028,18
5674,tt0119675,14
5675,tt0119675,27
5676,tt0119675,53
5677,tt0119675,878
5678,tt0205725,18
5679,tt0205725,35
5680,tt0205725,10749
5681,tt0478311,35
5682,tt0478311,10749
5683,tt0478311,18
5684,tt0160399,28
5685,tt0160399,878
5686,tt0160399,53
5687,tt0170351,18
5688,tt0170351,10749
5689,tt0171433,35
5690,tt0171433,10749
5691,tt0293509,28
5692,tt0293509,18
5693,tt0293509,80
5694,tt0293509,53
5695,tt0348836,27
5696,tt0348836,53
