,imdb_id,director_id
9032,tt0170016,1490
9033,tt0170180,3620
9034,tt0170180,3621
9035,tt0170181,3622
9036,tt0170259,3623
9037,tt0170351,637
9038,tt0170459,3624
9039,tt0170544,3625
9040,tt0170691,1729
9041,tt0170705,2740
9042,tt0171049,3041
9043,tt0171227,3626
9044,tt0171356,3627
9045,tt0171357,3628
9046,tt0171359,2820
9047,tt0171363,2850
9048,tt0171433,3629
9049,tt0171465,3630
9050,tt0171580,3201
9051,tt0171685,3631
9052,tt0171804,3632
9053,tt0171851,3633
9054,tt0171865,3061
9055,tt0172156,2872
9056,tt0172185,3634
9057,tt0172396,1898
9058,tt0172467,1044
9059,tt0172493,315
9060,tt0172495,1483
9061,tt0172515,3635
9062,tt0172543,2149
9063,tt0172627,3636
9064,tt0172669,3637
9065,tt0172684,3638
9066,tt0172711,3639
9067,tt0172726,2641
9068,tt0172995,3640
9069,tt0173171,3641
9070,tt0173173,1044
9071,tt0173714,3642
9072,tt0173716,1086
9073,tt0173821,1141
9074,tt0173840,3643
9075,tt0173840,3644
9076,tt0173904,3338
9077,tt0173907,3645
9078,tt0174003,1094
9079,tt0174143,728
9080,tt0174207,400
9081,tt0174227,856
9082,tt0174330,3646
9083,tt0174336,3647
9084,tt0174480,2982
9085,tt0174658,2145
9086,tt0174685,1057
9087,tt0174707,3453
9088,tt0174708,3648
9089,tt0174856,833
9090,tt0175142,2261
9091,tt0175184,3649
9092,tt0175317,1127
9093,tt0175526,2633
9094,tt0175877,3091
9095,tt0175880,3150
9096,tt0176254,3650
9097,tt0176254,3651
9098,tt0176269,3652
9099,tt0176326,3653
9100,tt0176426,3654
9101,tt0176689,3655
9102,tt0176783,3656
9103,tt0177242,3657
9104,tt0177507,3658
9105,tt0177636,3659
9106,tt0177749,1989
9107,tt0177789,3196
9108,tt0177858,3548
9109,tt0177882,3660
9110,tt0177971,1498
9111,tt0178043,3661
9112,tt0178223,3126
9113,tt0178642,3662
9114,tt0178721,3663
9115,tt0178737,2979
9116,tt0178868,3664
9117,tt0178997,3665
9118,tt0179098,2887
9119,tt0179116,3666
9120,tt0179182,1519
9121,tt0179183,1720
9122,tt0179334,3667
9123,tt0179435,3668
9124,tt0179473,3669
9125,tt0179477,2313
9126,tt0179626,1869
9127,tt0179835,3670
9128,tt0179861,3478
9129,tt0180052,2477
9130,tt0180073,1248
9131,tt0180093,3441
9132,tt0180633,3671
9133,tt0180683,3672
9134,tt0180734,3185
9135,tt0180748,3022
9136,tt0180802,3673
9137,tt0180837,2465
9138,tt0180846,3674
9139,tt0181012,1918
9140,tt0181080,3166
9141,tt0181151,954
9142,tt0181316,2597
9143,tt0181322,2804
9144,tt0181530,2602
9145,tt0181536,1984
9146,tt0181627,3675
9147,tt0181627,3676
9148,tt0181689,1368
9149,tt0181739,3066
9150,tt0181739,3067
9151,tt0181836,3677
9152,tt0181838,2046
9153,tt0181852,3153
9154,tt0181865,2404
9155,tt0181875,2383
9156,tt0181960,3678
9157,tt0181984,3679
9158,tt0182000,3680
9159,tt0182060,3681
9160,tt0182260,1300
9161,tt0182666,3682
9162,tt0182789,2130
9163,tt0182948,3683
9164,tt0183061,3684
9165,tt0183076,3685
9166,tt0183076,3686
9167,tt0183126,662
9168,tt0183419,2068
9169,tt0183505,3066
9170,tt0183505,3067
9171,tt0183523,1324
9172,tt0183649,1729
9173,tt0183659,3687
9174,tt0183717,3688
9175,tt0183790,3306
9176,tt0183869,3689
9177,tt0183992,3690
9178,tt0183992,3691
9179,tt0184005,2481
9180,tt0184526,3692
9181,tt0184756,3033
9182,tt0184791,3693
9183,tt0184858,769
9184,tt0184894,3694
9185,tt0184901,3695
9186,tt0184907,3696
9187,tt0185014,1843
9188,tt0185125,1672
9189,tt0185183,2904
9190,tt0185284,1913
9191,tt0185371,3697
9192,tt0185431,2800
9193,tt0185584,3698
9194,tt0185897,3699
9195,tt0185937,3700
9196,tt0185937,3701
9197,tt0186045,2610
9198,tt0186151,3083
9199,tt0186253,3702
9200,tt0186397,3703
9201,tt0186566,1189
9202,tt0186589,3704
9203,tt0186730,1352
9204,tt0186894,3304
9205,tt0186975,3705
9206,tt0186993,3706
9207,tt0187078,2700
9208,tt0187393,1882
9209,tt0187499,3707
9210,tt0187499,3708
9211,tt0187512,3709
9212,tt0187590,3710
9213,tt0187696,3462
9214,tt0187819,3711
9215,tt0188027,2634
9216,tt0188030,2224
9217,tt0188055,2510
9218,tt0188195,834
9219,tt0188404,3712
9220,tt0188404,3713
9221,tt0188453,3714
9222,tt0188518,3715
9223,tt0188640,2692
9224,tt0188674,3716
9225,tt0188694,3717
9226,tt0188799,3575
9227,tt0188863,3718
9228,tt0189153,3719
9229,tt0189219,3720
9230,tt0189456,3721
9231,tt0189584,3722
9232,tt0189916,2835
9233,tt0189973,3723
9234,tt0189981,3724
9235,tt0189998,2496
9236,tt0190024,3725
9237,tt0190138,1959
9238,tt0190268,3726
9239,tt0190332,2645
9240,tt0190346,3727
9241,tt0190374,3728
9242,tt0190590,1891
9243,tt0190590,1892
9244,tt0190611,3729
9245,tt0190641,3730
9246,tt0190641,3731
9247,tt0190861,1911
9248,tt0190865,2825
9249,tt0190882,3726
9250,tt0190938,3732
9251,tt0191043,3161
9252,tt0191133,1959
9253,tt0191397,2096
9254,tt0191625,715
9255,tt0191754,2881
9256,tt0191869,3733
9257,tt0191869,3734
9258,tt0191996,1850
9259,tt0192023,3735
9260,tt0192071,3430
9261,tt0192111,3197
9262,tt0192255,1706
9263,tt0192295,2257
9264,tt0192407,3736
9265,tt0192455,2592
9266,tt0192614,2685
9267,tt0192657,3737
9268,tt0192719,3738
9269,tt0192731,3739
9270,tt0192788,1424
9271,tt0192788,3740
9272,tt0192962,2893
9273,tt0193253,3741
9274,tt0193560,1718
9275,tt0193763,3742
9276,tt0194218,3743
9277,tt0194314,2218
9278,tt0194368,3744
9279,tt0194368,3745
9280,tt0195001,3746
9281,tt0195209,1159
9282,tt0195231,2960
9283,tt0195234,3747
9284,tt0195308,3748
9285,tt0195308,3749
9286,tt0195685,2404
9287,tt0195714,3750
9288,tt0195778,3751
9289,tt0195945,3752
9290,tt0195960,1602
9291,tt0196069,3753
9292,tt0196106,3754
9293,tt0196158,1802
9294,tt0196186,3755
9295,tt0196216,952
9296,tt0196221,3100
9297,tt0196229,2836
9298,tt0196381,3698
9299,tt0196723,3756
9300,tt0196811,3757
9301,tt0196857,2229
9302,tt0197094,3758
9303,tt0197213,3759
9304,tt0197392,3760
9305,tt0197521,561
9306,tt0197521,3761
9307,tt0197750,2216
9308,tt0198021,3762
9309,tt0198386,2259
9310,tt0198781,3763
9311,tt0198781,3764
9312,tt0198837,3765
9313,tt0198903,3766
9314,tt0199000,3767
9315,tt0199054,2527
9316,tt0199314,3768
9317,tt0199481,3769
9318,tt0199626,2405
9319,tt0199683,2388
9320,tt0199725,3770
9321,tt0199727,3771
9322,tt0199727,3772
9323,tt0199753,3773
9324,tt0200027,2065
9325,tt0200071,3084
9326,tt0200071,3085
9327,tt0200087,3774
9328,tt0200192,1050
9329,tt0200309,1010
9330,tt0200427,3775
9331,tt0200465,1748
9332,tt0200469,3091
9333,tt0200472,3776
9334,tt0200550,3777
9335,tt0200669,2102
9336,tt0200720,3778
9337,tt0200954,3779
9338,tt0201265,3062
9339,tt0201290,3780
9340,tt0201368,3781
9341,tt0201479,3782
9342,tt0201485,3783
9343,tt0201538,3784
9344,tt0201840,3785
9345,tt0201844,3786
9346,tt0201844,3787
9347,tt0201888,3788
9348,tt0202256,3789
9349,tt0202381,3790
9350,tt0202402,3791
9351,tt0202470,2051
9352,tt0202559,3265
9353,tt0202604,3792
9354,tt0202677,3793
9355,tt0203009,2638
9356,tt0203019,3251
9357,tt0203053,1809
9358,tt0203119,3794
9359,tt0203166,3496
9360,tt0203230,3795
9361,tt0203289,3796
9362,tt0203297,3797
9363,tt0203343,2022
9364,tt0203408,3798
9365,tt0203540,3799
9366,tt0203632,2741
9367,tt0203755,3190
9368,tt0203835,1853
9369,tt0203975,3800
9370,tt0204137,3114
9371,tt0204175,3541
9372,tt0204313,2277
9373,tt0204315,3801
9374,tt0204626,3802
9375,tt0204640,3803
9376,tt0204932,3804
9377,tt0204946,3805
9378,tt0205000,3806
9379,tt0205027,3807
9380,tt0205177,3808
9381,tt0205250,3809
9382,tt0205271,1008
9383,tt0205418,3810
9384,tt0205451,3110
9385,tt0205461,3811
9386,tt0205725,3812
9387,tt0205735,3813
9388,tt0205873,3157
9389,tt0206013,2260
9390,tt0206088,2535
9391,tt0206093,3814
9392,tt0206226,3815
9393,tt0206275,2733
9394,tt0206314,2357
9395,tt0206334,3370
9396,tt0206420,3816
9397,tt0206634,2933
9398,tt0206762,3817
9399,tt0206926,3818
9400,tt0206926,3819
9401,tt0206963,3820
9402,tt0207161,3121
9403,tt0207198,3821
9404,tt0207201,3305
9405,tt0207374,960
9406,tt0207524,3822
9407,tt0208003,3195
9408,tt0208032,3823
9409,tt0208092,3296
9410,tt0208196,3824
9411,tt0208298,3825
9412,tt0208298,3826
9413,tt0208502,2452
9414,tt0208874,3522
9415,tt0208903,3827
9416,tt0208911,3828
9417,tt0208988,3210
9418,tt0208990,1819
9419,tt0208993,3829
9420,tt0209077,2930
9421,tt0209077,3830
9422,tt0209109,2697
9423,tt0209144,3504
9424,tt0209163,2330
9425,tt0209475,3831
9426,tt0209486,3832
9427,tt0209933,3833
9428,tt0209958,3834
9429,tt0210065,3332
9430,tt0210070,3835
9431,tt0210075,3836
9432,tt0210094,3837
9433,tt0210234,3838
9434,tt0210234,3839
9435,tt0210302,2640
9436,tt0210358,3840
9437,tt0210382,2184
9438,tt0210567,3841
9439,tt0210584,3842
9440,tt0210616,2818
9441,tt0210727,3843
9442,tt0210727,3844
9443,tt0210945,2796
9444,tt0210964,662
9445,tt0211181,2915
9446,tt0211387,3813
9447,tt0211443,3845
9448,tt0211445,3326
9449,tt0211465,3846
9450,tt0211465,3847
9451,tt0211915,3131
9452,tt0211933,3848
9453,tt0211938,3241
9454,tt0211941,3849
9455,tt0211946,3850
9456,tt0212132,2665
9457,tt0212338,3141
9458,tt0212346,2275
9459,tt0212380,3366
9460,tt0212604,3851
9461,tt0212712,2315
9462,tt0212720,1368
9463,tt0212815,3852
9464,tt0212830,1032
9465,tt0212879,2975
9466,tt0212910,1912
9467,tt0212936,3853
9468,tt0212974,3854
9469,tt0212985,1483
9470,tt0213149,2872
9471,tt0213203,3855
9472,tt0213203,3856
9473,tt0213682,1419
9474,tt0213790,2431
9475,tt0213802,3472
9476,tt0213847,2278
9477,tt0213890,2898
9478,tt0213985,3857
9479,tt0214048,3858
9480,tt0214289,3859
9481,tt0214388,3170
9482,tt0214605,3860
9483,tt0214705,3861
9484,tt0214705,3579
9485,tt0214728,2809
9486,tt0214841,2701
9487,tt0215129,3862
9488,tt0215369,3863
9489,tt0215517,3073
9490,tt0215545,2104
9491,tt0215681,3079
9492,tt0215750,1582
9493,tt0215919,3864
9494,tt0216165,2635
9495,tt0216216,1870
9496,tt0216417,3865
9497,tt0216584,3280
9498,tt0216625,2385
9499,tt0216651,2403
9500,tt0216741,3866
9501,tt0216772,3867
9502,tt0216787,3868
9503,tt0216799,3869
9504,tt0216982,3870
9505,tt0217076,3142
9506,tt0217076,3871
9507,tt0217168,3872
9508,tt0217331,3145
9509,tt0217355,1919
9510,tt0217505,1228
9511,tt0217629,3873
9512,tt0217630,1773
9513,tt0217654,2046
9514,tt0217756,3185
9515,tt0217824,3874
9516,tt0217869,3273
9517,tt0217894,3875
9518,tt0218107,2940
9519,tt0218181,779
9520,tt0218182,1769
9521,tt0218411,3876
9522,tt0218553,3664
9523,tt0218581,3877
9524,tt0218619,1673
9525,tt0218625,2109
9526,tt0218817,3248
9527,tt0218839,3117
9528,tt0218864,3878
9529,tt0218922,3636
9530,tt0218967,3222
9531,tt0219288,3879
9532,tt0219400,3880
9533,tt0219405,3881
9534,tt0219408,3882
9535,tt0219653,3883
9536,tt0219699,1772
9537,tt0219761,3884
9538,tt0219822,3885
9539,tt0219854,2578
9540,tt0219952,2726
9541,tt0219965,1769
9542,tt0220016,3886
9543,tt0220016,3887
9544,tt0220099,3888
9545,tt0220307,3172
9546,tt0220506,1724
9547,tt0220507,3889
9548,tt0220580,3890
9549,tt0220623,3765
9550,tt0220806,3891
9551,tt0221027,2746
9552,tt0221069,3892
9553,tt0221073,3893
9554,tt0221074,3894
9555,tt0221111,3464
9556,tt0221218,3895
9557,tt0221344,3896
9558,tt0221554,2774
9559,tt0221558,3897
9560,tt0221563,3898
9561,tt0221838,3899
9562,tt0221889,3900
9563,tt0221928,3901
9564,tt0222067,3902
9565,tt0222096,2966
9566,tt0222368,3903
9567,tt0222666,3904
9568,tt0222812,2387
9569,tt0222850,3905
9570,tt0222851,2388
9571,tt0223530,3906
9572,tt0223897,3232
9573,tt0224025,3907
9574,tt0224156,2644
9575,tt0224345,2126
9576,tt0224578,2709
9577,tt0225071,2860
9578,tt0225824,3908
9579,tt0227005,3909
9580,tt0227189,3910
9581,tt0227277,2884
9582,tt0227445,1917
9583,tt0227458,3911
9584,tt0227538,2619
9585,tt0227671,3912
9586,tt0227984,2666
9587,tt0228121,3913
9588,tt0228165,3914
9589,tt0228237,779
9590,tt0228242,3341
9591,tt0228242,3342
9592,tt0228333,1287
9593,tt0228456,2452
9594,tt0228488,3915
9595,tt0228687,2276
9596,tt0228750,1788
9597,tt0228871,3916
9598,tt0228891,3917
9599,tt0229260,3918
9600,tt0229340,1736
9601,tt0230011,2494
9602,tt0230011,2495
9603,tt0230030,1636
9604,tt0230575,3919
9605,tt0230600,3111
9606,tt0230652,3920
9607,tt0230838,2354
9608,tt0231138,2145
9609,tt0231402,1961
9610,tt0231448,2874
9611,tt0231615,3921
9612,tt0231775,3922
9613,tt0231775,3923
9614,tt0231956,3924
9615,tt0231971,3925
9616,tt0232083,652
9617,tt0232098,3926
9618,tt0232500,2685
9619,tt0232632,1641
9620,tt0232750,3927
9621,tt0233142,3928
9622,tt0233277,1211
9623,tt0233289,2046
9624,tt0233418,3929
9625,tt0233469,1713
9626,tt0233481,3930
9627,tt0233509,3931
9628,tt0233651,2501
9629,tt0234000,3932
9630,tt0234116,3337
9631,tt0234137,2327
9632,tt0234215,3007
9633,tt0234215,3008
9634,tt0234288,3599
9635,tt0234354,3933
9636,tt0234542,3934
9637,tt0234652,3172
9638,tt0234748,3935
9639,tt0234805,1416
9640,tt0234829,3936
9641,tt0234837,3937
9642,tt0234853,3938
9643,tt0235060,2509
9644,tt0235154,3939
9645,tt0235198,3464
9646,tt0235618,3940
9647,tt0235679,3730
9648,tt0235679,3731
9649,tt0235712,3941
9650,tt0235737,3942
9651,tt0235841,3943
9652,tt0236019,3944
9653,tt0236027,3945
9654,tt0236157,3946
9655,tt0236283,3947
9656,tt0236343,3948
9657,tt0236348,3375
9658,tt0236348,3376
9659,tt0236493,3225
9660,tt0236638,3949
9661,tt0236640,3202
9662,tt0236784,985
9663,tt0237289,3950
9664,tt0237400,3951
9665,tt0237534,2714
9666,tt0237539,3952
9667,tt0237572,2532
9668,tt0237687,3953
9669,tt0237993,3954
9670,tt0238112,3193
9671,tt0238149,3955
9672,tt0238247,3956
9673,tt0238321,2409
9674,tt0238380,3957
9675,tt0238546,2865
9676,tt0238552,2126
9677,tt0238660,3958
9678,tt0238883,2563
9679,tt0238891,3959
9680,tt0238924,3960
9681,tt0238936,3497
9682,tt0238948,2857
9683,tt0239060,3961
9684,tt0239234,967
9685,tt0239381,3962
9686,tt0239395,3963
9687,tt0239406,3964
9688,tt0239450,3520
9689,tt0239715,3965
9690,tt0239948,2453
9691,tt0239949,3966
9692,tt0239986,2883
9693,tt0240149,3967
9694,tt0240190,3968
9695,tt0240200,3039
9696,tt0240402,1766
9697,tt0240462,3752
9698,tt0240468,2864
9699,tt0240500,3552
9700,tt0240510,1844
9701,tt0240515,3969
9702,tt0240601,3970
9703,tt0240732,3971
9704,tt0240772,2404
9705,tt0240890,3221
9706,tt0240900,3972
9707,tt0240913,3813
9708,tt0241025,3064
9709,tt0241223,3973
9710,tt0241303,1472
9711,tt0241492,3974
9712,tt0241527,2130
9713,tt0241760,3975
9714,tt0242150,2454
9715,tt0242193,2930
9716,tt0242252,2134
9717,tt0242423,3976
9718,tt0242445,3584
9719,tt0242508,2192
9720,tt0242519,3977
9721,tt0242527,3299
9722,tt0242587,3978
9723,tt0242653,3007
9724,tt0242653,3008
9725,tt0242795,3979
9726,tt0242888,3980
9727,tt0242998,3484
9728,tt0243017,2568
9729,tt0243133,1891
9730,tt0243133,1892
9731,tt0243135,3981
9732,tt0243155,3982
9733,tt0243232,2834
9734,tt0243255,2218
9735,tt0243415,3983
9736,tt0243465,3984
9737,tt0243493,1707
9738,tt0243558,3985
9739,tt0243575,2429
9740,tt0243585,3571
9741,tt0243609,3986
9742,tt0243655,3987
9743,tt0243736,2350
9744,tt0243759,3988
9745,tt0243794,3989
9746,tt0243859,3990
9747,tt0243862,3991
9748,tt0243907,3992
9749,tt0243931,1521
9750,tt0244000,2597
9751,tt0244244,2700
9752,tt0244316,2521
9753,tt0244479,2553
9754,tt0244521,3993
9755,tt0244870,3994
9756,tt0244970,3282
9757,tt0245027,3995
9758,tt0245046,1600
9759,tt0245062,3996
9760,tt0245062,3997
9761,tt0245115,3998
9762,tt0245115,3999
9763,tt0245120,4000
9764,tt0245157,4001
9765,tt0245192,4002
9766,tt0245238,4003
9767,tt0245407,4004
9768,tt0245429,1615
9769,tt0245562,1538
9770,tt0245574,2933
9771,tt0245674,4005
9772,tt0245686,4006
9773,tt0245712,4007
9774,tt0245724,4008
9775,tt0245803,4009
9776,tt0245844,1969
9777,tt0245929,4010
9778,tt0246005,4011
9779,tt0246266,4012
9780,tt0246404,4013
9781,tt0246464,2486
9782,tt0246500,4014
9783,tt0246514,4015
9784,tt0246544,1522
9785,tt0246578,4016
9786,tt0246592,4017
9787,tt0246628,4018
9788,tt0246659,4019
9789,tt0246677,2741
9790,tt0246692,3022
9791,tt0246772,4020
9792,tt0246853,4021
9793,tt0246894,2088
9794,tt0246989,4022
9795,tt0247196,2995
9796,tt0247199,4023
9797,tt0247254,4024
9798,tt0247303,1913
9799,tt0247425,4025
9800,tt0247586,4026
9801,tt0247638,1905
9802,tt0247645,4027
9803,tt0248036,4028
9804,tt0248036,4029
9805,tt0248103,4030
9806,tt0248126,3638
9807,tt0248190,2760
9808,tt0248408,3866
9809,tt0248409,4031
9810,tt0248601,4032
9811,tt0248628,4033
9812,tt0248640,3244
9813,tt0248667,1753
9814,tt0248845,4034
9815,tt0249110,4035
9816,tt0249238,4036
9817,tt0249241,4037
9818,tt0249371,4038
9819,tt0249380,4039
9820,tt0249380,4040
9821,tt0249462,4041
9822,tt0249478,1603
9823,tt0249846,4042
9824,tt0249893,4043
9825,tt0250067,4044
9826,tt0250081,2978
9827,tt0250202,4045
9828,tt0250223,4046
9829,tt0250224,4047
9830,tt0250258,4048
9831,tt0250274,4049
9832,tt0250292,4050
9833,tt0250310,4051
9834,tt0250323,4052
9835,tt0250323,4053
9836,tt0250347,2935
9837,tt0250371,4054
9838,tt0250468,2661
9839,tt0250478,4055
9840,tt0250491,4056
9841,tt0250494,4057
9842,tt0250638,2635
9843,tt0250687,2426
9844,tt0250797,1645
9845,tt0251031,4058
9846,tt0251032,3179
9847,tt0251052,4059
9848,tt0251075,1597
9849,tt0251110,4060
9850,tt0251114,3083
9851,tt0251127,2275
9852,tt0251160,4061
9853,tt0251174,3253
9854,tt0251415,4062
9855,tt0251447,3126
9856,tt0251736,4063
9857,tt0251744,4064
9858,tt0251806,4065
9859,tt0252028,3806
9860,tt0252076,1766
9861,tt0252223,3462
9862,tt0252253,4066
9863,tt0252299,3479
9864,tt0252361,4067
9865,tt0252444,1475
9866,tt0252480,3693
9867,tt0252488,4068
9868,tt0252489,4068
9869,tt0252490,4068
9870,tt0252501,3098
9871,tt0252503,2169
9872,tt0252597,4069
9873,tt0252684,4070
9874,tt0252866,3966
9875,tt0252963,4071
9876,tt0253063,4072
9877,tt0253110,4073
9878,tt0253126,2392
9879,tt0253200,1433
9880,tt0253394,1630
9881,tt0253474,792
9882,tt0253556,2656
9883,tt0253614,4068
9884,tt0253700,1630
9885,tt0253754,3036
9886,tt0253779,4068
9887,tt0253798,4074
9888,tt0253798,4075
9889,tt0253867,3447
9890,tt0254099,4076
9891,tt0254099,4077
9892,tt0254110,4078
9893,tt0254199,4079
9894,tt0254455,2573
9895,tt0254481,3932
9896,tt0254686,2385
9897,tt0254782,4080
9898,tt0255067,2653
9899,tt0255094,4081
9900,tt0255140,4082
9901,tt0255177,3156
9902,tt0255477,1920
9903,tt0255589,3726
9904,tt0255653,4083
9905,tt0255668,3977
9906,tt0255702,4084
9907,tt0255702,4085
9908,tt0255798,4086
9909,tt0255819,2499
9910,tt0256009,2593
9911,tt0256103,1780
9912,tt0256155,4087
9913,tt0256259,4088
9914,tt0256276,3201
9915,tt0256359,2798
9916,tt0256380,3066
9917,tt0256380,3067
9918,tt0256415,2922
9919,tt0256524,952
9920,tt0256739,4089
9921,tt0257044,3616
9922,tt0257076,4090
9923,tt0257106,2261
9924,tt0257231,3319
9925,tt0257290,4091
9926,tt0257290,4092
9927,tt0257360,3016
9928,tt0257516,1252
9929,tt0257568,3777
9930,tt0257726,4093
9931,tt0257756,2554
9932,tt0258000,2579
9933,tt0258038,4094
9934,tt0258068,1475
9935,tt0258100,3461
9936,tt0258123,487
9937,tt0258153,3182
9938,tt0258291,4095
9939,tt0258463,3108
9940,tt0258470,4096
9941,tt0258760,4097
9942,tt0258761,4098
9943,tt0258766,3464
9944,tt0258816,3332
9945,tt0258827,4099
9946,tt0258877,4100
9947,tt0258967,2055
9948,tt0259060,2639
9949,tt0259072,4101
9950,tt0259288,2757
9951,tt0259324,3354
9952,tt0259393,4102
9953,tt0259440,4103
9954,tt0259446,4104
9955,tt0259484,4105
9956,tt0259711,2383
9957,tt0259741,4106
9958,tt0259822,4107
9959,tt0259974,4108
9960,tt0259974,4109
9961,tt0260054,2788
9962,tt0260193,4110
9963,tt0260320,4111
9964,tt0260414,1733
9965,tt0260758,779
9966,tt0260866,2969
9967,tt0260910,723
9968,tt0260991,4112
9969,tt0261175,4113
9970,tt0261289,2431
9971,tt0261392,2775
9972,tt0261759,4114
9973,tt0261983,3824
9974,tt0261992,4115
9975,tt0262246,4116
9976,tt0262396,4117
9977,tt0262432,4118
9978,tt0262627,4119
9979,tt0262699,4120
9980,tt0262826,4121
9981,tt0262833,3729
9982,tt0263065,4068
9983,tt0263101,4122
9984,tt0263101,4123
9985,tt0263215,2528
9986,tt0263265,4124
9987,tt0263386,4125
9988,tt0263388,3033
9989,tt0263488,2236
9990,tt0263496,4126
9991,tt0263725,4127
9992,tt0263728,1404
9993,tt0263734,4128
9994,tt0263746,3100
9995,tt0263757,2796
9996,tt0263975,4069
9997,tt0264150,2465
9998,tt0264323,2923
9999,tt0264333,3246
10000,tt0264355,4129
10001,tt0264365,4130
10002,tt0264395,2088
10003,tt0264464,1368
10004,tt0264472,3359
10005,tt0264507,4131
10006,tt0264508,2003
10007,tt0264616,4132
10008,tt0264761,4133
10009,tt0264796,2520
10010,tt0264917,2734
10011,tt0264935,1089
10012,tt0265010,3170
10013,tt0265018,4134
10014,tt0265029,2196
10015,tt0265086,1483
10016,tt0265087,3488
10017,tt0265133,4135
10018,tt0265144,4136
10019,tt0265171,2654
10020,tt0265208,4086
10021,tt0265232,3598
10022,tt0265298,4137
10023,tt0265307,4138
10024,tt0265343,3064
10025,tt0265349,3429
10026,tt0265459,4139
10027,tt0265581,1360
10028,tt0265591,4140
10029,tt0265591,4141
10030,tt0265632,4142
10031,tt0265651,1358
10032,tt0265662,4143
10033,tt0265666,3006
10034,tt0265691,4144
10035,tt0265709,4145
10036,tt0265713,4146
10037,tt0265808,3600
10038,tt0265930,4147
10039,tt0265944,4148
10040,tt0266078,4149
10041,tt0266308,1069
10042,tt0266408,2604
10043,tt0266452,2210
10044,tt0266465,2913
10045,tt0266489,2210
10046,tt0266543,4150
10047,tt0266543,4151
10048,tt0266697,2632
10049,tt0266732,4152
10050,tt0266747,1787
10051,tt0266821,3698
10052,tt0266915,3222
10053,tt0266971,4153
10054,tt0266971,4154
10055,tt0266987,1837
10056,tt0267024,4155
10057,tt0267116,4156
10058,tt0267129,4157
10059,tt0267129,4158
10060,tt0267248,4159
10061,tt0267261,1050
10062,tt0267287,2452
10063,tt0267363,4160
10064,tt0267548,3194
10065,tt0267601,4161
10066,tt0267626,2184
10067,tt0267804,3750
10068,tt0267817,4162
10069,tt0267891,4163
10070,tt0267913,3195
10071,tt0268040,4164
10072,tt0268126,3281
10073,tt0268130,4165
10074,tt0268200,3956
10075,tt0268374,4166
10076,tt0268374,4167
10077,tt0268380,4168
10078,tt0268380,4169
10079,tt0268397,4170
10080,tt0268437,2569
10081,tt0268579,4171
10082,tt0268690,4172
10083,tt0268695,2873
10084,tt0268978,1490
10085,tt0268995,2844
10086,tt0269095,2384
10087,tt0269217,4173
10088,tt0269341,4174
10089,tt0269347,1113
10090,tt0269356,4175
10091,tt0269389,4176
10092,tt0269499,4177
10093,tt0269546,4178
10094,tt0269604,4179
10095,tt0269604,4180
10096,tt0269743,4181
10097,tt0269746,2759
10098,tt0269857,3726
10099,tt0269969,4182
10100,tt0270259,4183
10101,tt0270288,4184
10102,tt0270480,4185
10103,tt0270560,4186
10104,tt0270707,1939
10105,tt0270841,4187
10106,tt0270846,1232
10107,tt0270933,4188
10108,tt0270933,4189
10109,tt0270980,3398
10110,tt0271027,4190
10111,tt0271029,4191
10112,tt0271210,4192
10113,tt0271259,4193
10114,tt0271259,4194
10115,tt0271263,4195
10116,tt0271367,4196
10117,tt0271580,4197
10118,tt0271582,4198
10119,tt0271668,2453
10120,tt0271809,1183
10121,tt0271882,4199
10122,tt0271885,4200
10123,tt0271935,4201
10124,tt0271946,4202
10125,tt0271972,1990
10126,tt0272020,3522
10127,tt0272147,1836
10128,tt0272152,2664
10129,tt0272207,4203
10130,tt0272338,3150
10131,tt0272590,3717
10132,tt0272736,4204
10133,tt0273041,4205
10134,tt0273041,4206
10135,tt0273300,4207
10136,tt0273435,2156
10137,tt0273517,3903
10138,tt0273689,3503
10139,tt0273719,4208
10140,tt0273799,3525
10141,tt0273822,1873
10142,tt0273923,3322
10143,tt0273982,4209
10144,tt0274024,2702
10145,tt0274117,4210
10146,tt0274155,2311
10147,tt0274166,3248
10148,tt0274189,779
10149,tt0274309,3061
10150,tt0274428,4211
10151,tt0274470,4212
10152,tt0274497,3189
10153,tt0274558,4041
10154,tt0274711,2821
10155,tt0274812,4213
10156,tt0275022,2600
10157,tt0275083,4214
10158,tt0275230,4215
10159,tt0275277,4216
10160,tt0275277,4217
10161,tt0275491,1672
10162,tt0275688,4218
10163,tt0275692,4219
10164,tt0275719,2568
10165,tt0275773,4220
10166,tt0275847,4221
10167,tt0275847,4222
10168,tt0275947,4223
10169,tt0276033,4224
10170,tt0276501,4225
10171,tt0276617,4226
10172,tt0276617,4227
10173,tt0276751,3922
10174,tt0276751,3923
10175,tt0276773,3408
10176,tt0276793,4228
10177,tt0276816,2992
10178,tt0276820,3850
10179,tt0276830,3169
10180,tt0276919,1906
10181,tt0276935,2788
10182,tt0277027,2776
10183,tt0277255,4229
10184,tt0277296,2186
10185,tt0277327,3422
10186,tt0277371,4230
10187,tt0277412,4231
10188,tt0277434,3298
10189,tt0277605,4232
10190,tt0277615,4233
10191,tt0277615,4234
10192,tt0277703,4235
10193,tt0277705,3002
10194,tt0277744,4236
10195,tt0277790,4237
10196,tt0277909,4238
10197,tt0277941,3479
10198,tt0277986,2161
